fecha,producto,ventas
2023-02-13,Tablet,452.09
2023-02-14,Tablet,816.84
2023-02-15,Tablet,412.73
2023-02-16,Tablet,289.6
2023-02-17,Tablet,475.42
2023-02-18,Tablet,166.4
2023-02-19,Tablet,429.71
2023-02-20,Tablet,445.23
2023-02-21,Tablet,550.18
2023-02-22,Tablet,575.52
2023-02-23,Tablet,379.09
2023-02-24,Tablet,427.42
2023-02-25,Tablet,345.59
2023-02-26,Tablet,297.56
2023-02-27,Tablet,492.7
2023-02-28,Tablet,279.17
2023-03-01,Tablet,396.43
2023-03-02,Tablet,318.24
2023-03-03,Tablet,529.56
2023-03-04,Tablet,701.63
2023-03-05,Tablet,278.15
2023-03-06,Tablet,203.02
2023-03-07,Tablet,440.8
2023-03-08,Tablet,460.89
2023-03-09,Tablet,489.6
2023-03-10,Tablet,398.56
2023-03-11,Tablet,433.11
2023-03-12,Tablet,512.39
2023-03-13,Tablet,606.37
2023-03-14,Tablet,191.33
2023-03-15,Tablet,412.0
2023-03-16,Tablet,493.55
2023-03-17,Tablet,336.44
2023-03-18,Tablet,706.14
2023-03-19,Tablet,376.52
2023-03-20,Tablet,459.84
2023-03-21,Tablet,543.71
2023-03-22,Tablet,383.6
2023-03-23,Tablet,208.13
2023-03-24,Tablet,406.87
2023-03-25,Tablet,611.43
2023-03-26,Tablet,420.14
2023-03-27,Tablet,348.83
2023-03-28,Tablet,597.6
2023-03-29,Tablet,421.41
2023-03-30,Tablet,396.3
2023-03-31,Tablet,488.96
2023-04-01,Tablet,576.21
2023-04-02,Tablet,802.38
2023-04-03,Tablet,584.08
2023-04-04,Tablet,630.68
2023-04-05,Tablet,396.77
2023-04-06,Tablet,323.72
2023-04-07,Tablet,476.21
2023-04-08,Tablet,482.29
2023-04-09,Tablet,315.93
2023-04-10,Tablet,442.23
2023-04-11,Tablet,522.36
2023-04-12,Tablet,516.56
2023-04-13,Tablet,536.27
2023-04-14,Tablet,506.03
2023-04-15,Tablet,394.26
2023-04-16,Tablet,392.92
2023-04-17,Tablet,297.14
2023-04-18,Tablet,711.74
2023-04-19,Tablet,464.87
2023-04-20,Tablet,431.23
2023-04-21,Tablet,333.14
2023-04-22,Tablet,867.35
2023-04-23,Tablet,312.23
2023-04-24,Tablet,400.67
2023-04-25,Tablet,516.37
2023-04-26,Tablet,540.88
2023-04-27,Tablet,589.06
2023-04-28,Tablet,704.44
2023-04-29,Tablet,525.14
2023-04-30,Tablet,310.88
2023-05-01,Tablet,419.14
2023-05-02,Tablet,495.07
2023-05-03,Tablet,732.88
2023-05-04,Tablet,262.04
2023-05-05,Tablet,612.73
2023-05-06,Tablet,473.49
2023-05-07,Tablet,560.84
2023-05-08,Tablet,433.42
2023-05-09,Tablet,333.27
2023-05-10,Tablet,545.06
2023-05-11,Tablet,530.8
2023-05-12,Tablet,571.54
2023-05-13,Tablet,439.53
2023-05-14,Tablet,360.87
2023-05-15,Tablet,233.6
2023-05-16,Tablet,545.05
2023-05-17,Tablet,491.67
2023-05-18,Tablet,308.88
2023-05-19,Tablet,363.48
2023-05-20,Tablet,371.64
2023-05-21,Tablet,239.12
2023-05-22,Tablet,324.02
2023-05-23,Tablet,282.35
2023-05-24,Tablet,373.68
2023-05-25,Tablet,330.8
2023-05-26,Tablet,216.78
2023-05-27,Tablet,678.01
2023-05-28,Tablet,578.42
2023-05-29,Tablet,320.99
2023-05-30,Tablet,451.42
2023-05-31,Tablet,467.8
2023-06-01,Tablet,562.11
2023-06-02,Tablet,311.21
2023-06-03,Tablet,545.5
2023-06-04,Tablet,341.97
2023-06-05,Tablet,244.24
2023-06-06,Tablet,494.08
2023-06-07,Tablet,560.73
2023-06-08,Tablet,715.0
2023-06-09,Tablet,256.54
2023-06-10,Tablet,482.74
2023-06-11,Tablet,348.48
2023-06-12,Tablet,488.54
2023-06-13,Tablet,220.09
2023-06-14,Tablet,243.53
2023-06-15,Tablet,299.43
2023-06-16,Tablet,397.68
2023-06-17,Tablet,312.31
2023-06-18,Tablet,460.97
2023-06-19,Tablet,501.07
2023-06-20,Tablet,449.82
2023-06-21,Tablet,563.67
2023-06-22,Tablet,424.69
2023-06-23,Tablet,238.57
2023-06-24,Tablet,526.84
2023-06-25,Tablet,304.51
2023-06-26,Tablet,471.32
2023-06-27,Tablet,542.27
2023-06-28,Tablet,416.72
2023-06-29,Tablet,200.98
2023-06-30,Tablet,262.85
2023-07-01,Tablet,504.15
2023-07-02,Tablet,340.85
2023-07-03,Tablet,365.74
2023-07-04,Tablet,436.25
2023-07-05,Tablet,427.34
2023-07-06,Tablet,381.05
2023-07-07,Tablet,327.89
2023-07-08,Tablet,315.3
2023-07-09,Tablet,435.17
2023-07-10,Tablet,401.42
2023-07-11,Tablet,315.99
2023-07-12,Tablet,451.15
2023-07-13,Tablet,325.65
2023-07-14,Tablet,250.85
2023-07-15,Tablet,258.82
2023-07-16,Tablet,235.45
2023-07-17,Tablet,304.43
2023-07-18,Tablet,451.78
2023-07-19,Tablet,248.74
2023-07-20,Tablet,344.63
2023-07-21,Tablet,260.51
2023-07-22,Tablet,297.48
2023-07-23,Tablet,175.55
2023-07-24,Tablet,298.09
2023-07-25,Tablet,299.04
2023-07-26,Tablet,366.97
2023-07-27,Tablet,335.14
2023-07-28,Tablet,200.1
2023-07-29,Tablet,411.84
2023-07-30,Tablet,328.62
2023-07-31,Tablet,325.78
2023-08-01,Tablet,305.02
2023-08-02,Tablet,257.0
2023-08-03,Tablet,322.46
2023-08-04,Tablet,344.08
2023-08-05,Tablet,142.57
2023-08-06,Tablet,249.86
2023-08-07,Tablet,273.84
2023-08-08,Tablet,317.7
2023-08-09,Tablet,398.64
2023-08-10,Tablet,224.47
2023-08-11,Tablet,247.24
2023-08-12,Tablet,244.77
2023-08-13,Tablet,218.63
2023-08-14,Tablet,256.64
2023-08-15,Tablet,351.06
2023-08-16,Tablet,194.07
2023-08-17,Tablet,318.75
2023-08-18,Tablet,137.63
2023-08-19,Tablet,232.8
2023-08-20,Tablet,251.16
2023-08-21,Tablet,416.93
2023-08-22,Tablet,253.53
2023-08-23,Tablet,93.45
2023-08-24,Tablet,109.7
2023-08-25,Tablet,275.69
2023-08-26,Tablet,321.86
2023-08-27,Tablet,301.25
2023-08-28,Tablet,283.28
2023-08-29,Tablet,362.41
2023-08-30,Tablet,224.39
2023-08-31,Tablet,338.4
2023-09-01,Tablet,135.69
2023-09-02,Tablet,193.03
2023-09-03,Tablet,120.92
2023-09-04,Tablet,241.54
2023-09-05,Tablet,258.8
2023-09-06,Tablet,270.61
2023-09-07,Tablet,265.74
2023-09-08,Tablet,187.78
2023-09-09,Tablet,244.67
2023-09-10,Tablet,142.55
2023-09-11,Tablet,363.77
2023-09-12,Tablet,234.11
2023-09-13,Tablet,219.31
2023-09-14,Tablet,378.71
2023-09-15,Tablet,160.56
2023-09-16,Tablet,169.2
2023-09-17,Tablet,171.15
2023-09-18,Tablet,249.41
2023-09-19,Tablet,287.12
2023-09-20,Tablet,310.17
2023-09-21,Tablet,449.13
2023-09-22,Tablet,82.34
2023-09-23,Tablet,299.16
2023-09-24,Tablet,210.49
2023-09-25,Tablet,208.1
2023-09-26,Tablet,205.44
2023-09-27,Tablet,183.46
2023-09-28,Tablet,379.53
2023-09-29,Tablet,315.74
2023-09-30,Tablet,253.76
2023-10-01,Tablet,354.14
2023-10-02,Tablet,137.67
2023-10-03,Tablet,151.45
2023-10-04,Tablet,87.4
2023-10-05,Tablet,199.35
2023-10-06,Tablet,264.69
2023-10-07,Tablet,260.42
2023-10-08,Tablet,264.17
2023-10-09,Tablet,145.95
2023-10-10,Tablet,314.41
2023-10-11,Tablet,271.91
2023-10-12,Tablet,309.88
2023-10-13,Tablet,109.94
2023-10-14,Tablet,278.61
2023-10-15,Tablet,164.29
2023-10-16,Tablet,225.22
2023-10-17,Tablet,297.27
2023-10-18,Tablet,263.74
2023-10-19,Tablet,191.56
2023-10-20,Tablet,258.36
2023-10-21,Tablet,139.73
2023-10-22,Tablet,348.57
2023-10-23,Tablet,243.82
2023-10-24,Tablet,347.96
2023-10-25,Tablet,220.0
2023-10-26,Tablet,220.88
2023-10-27,Tablet,202.58
2023-10-28,Tablet,332.97
2023-10-29,Tablet,208.22
2023-10-30,Tablet,316.73
2023-10-31,Tablet,235.76
2023-11-01,Tablet,108.83
2023-11-02,Tablet,222.33
2023-11-03,Tablet,173.98
2023-11-04,Tablet,272.98
2023-11-05,Tablet,174.4
2023-11-06,Tablet,348.01
2023-11-07,Tablet,265.98
2023-11-08,Tablet,259.95
2023-11-09,Tablet,329.98
2023-11-10,Tablet,356.98
2023-11-11,Tablet,276.43
2023-11-12,Tablet,214.7
2023-11-13,Tablet,131.26
2023-11-14,Tablet,223.84
2023-11-15,Tablet,230.71
2023-11-16,Tablet,293.59
2023-11-17,Tablet,256.21
2023-11-18,Tablet,346.42
2023-11-19,Tablet,235.48
2023-11-20,Tablet,284.99
2023-11-21,Tablet,394.87
2023-11-22,Tablet,322.85
2023-11-23,Tablet,288.98
2023-11-24,Tablet,242.36
2023-11-25,Tablet,240.8
2023-11-26,Tablet,222.55
2023-11-27,Tablet,251.59
2023-11-28,Tablet,370.34
2023-11-29,Tablet,283.27
2023-11-30,Tablet,181.53
2023-12-01,Tablet,704.02
2023-12-02,Tablet,506.84
2023-12-03,Tablet,268.68
2023-12-04,Tablet,405.43
2023-12-05,Tablet,485.52
2023-12-06,Tablet,714.0
2023-12-07,Tablet,317.07
2023-12-08,Tablet,617.35
2023-12-09,Tablet,681.67
2023-12-10,Tablet,391.67
2023-12-11,Tablet,444.92
2023-12-12,Tablet,336.25
2023-12-13,Tablet,460.66
2023-12-14,Tablet,487.85
2023-12-15,Tablet,594.09
2023-12-16,Tablet,661.71
2023-12-17,Tablet,388.82
2023-12-18,Tablet,206.56
2023-12-19,Tablet,503.54
2023-12-20,Tablet,554.38
2023-12-21,Tablet,550.58
2023-12-22,Tablet,464.53
2023-12-23,Tablet,537.14
2023-12-24,Tablet,757.17
2023-12-25,Tablet,583.23
2023-12-26,Tablet,467.15
2023-12-27,Tablet,449.49
2023-12-28,Tablet,504.55
2023-12-29,Tablet,796.84
2023-12-30,Tablet,507.67
2023-12-31,Tablet,536.79
2019-01-01,Smartwatch,152.55
2019-01-02,Smartwatch,313.1
2019-01-03,Smartwatch,402.12
2019-01-04,Smartwatch,250.12
2019-01-05,Smartwatch,213.65
2019-01-06,Smartwatch,209.98
2019-01-07,Smartwatch,-39.82
2019-01-08,Smartwatch,285.82
2019-01-09,Smartwatch,223.3
2019-01-10,Smartwatch,255.31
2019-01-11,Smartwatch,136.13
2019-01-12,Smartwatch,171.49
2019-01-13,Smartwatch,169.48
2019-01-14,Smartwatch,323.8
2019-01-15,Smartwatch,174.54
2019-01-16,Smartwatch,441.58
2019-01-17,Smartwatch,264.12
2019-01-18,Smartwatch,79.06
2019-01-19,Smartwatch,205.18
2019-01-20,Smartwatch,148.49
2019-01-21,Smartwatch,-21.5
2019-01-22,Smartwatch,399.87
2019-01-23,Smartwatch,301.59
2019-01-24,Smartwatch,283.83
2019-01-25,Smartwatch,243.64
2019-01-26,Smartwatch,69.82
2019-01-27,Smartwatch,172.03
2019-01-28,Smartwatch,323.7
2019-01-29,Smartwatch,108.5
2019-01-30,Smartwatch,-61.05
2019-01-31,Smartwatch,204.34
2019-02-01,Smartwatch,215.0
2019-02-02,Smartwatch,248.02
2019-02-03,Smartwatch,318.07
2019-02-04,Smartwatch,308.6
2019-02-05,Smartwatch,265.23
2019-02-06,Smartwatch,376.57
2019-02-07,Smartwatch,56.88
2019-02-08,Smartwatch,297.2
2019-02-09,Smartwatch,312.72
2019-02-10,Smartwatch,90.84
2019-02-11,Smartwatch,59.58
2019-02-12,Smartwatch,150.78
2019-02-13,Smartwatch,161.43
2019-02-14,Smartwatch,333.12
2019-02-15,Smartwatch,168.13
2019-02-16,Smartwatch,139.19
2019-02-17,Smartwatch,169.47
2019-02-18,Smartwatch,381.75
2019-02-19,Smartwatch,247.1
2019-02-20,Smartwatch,224.1
2019-02-21,Smartwatch,233.24
2019-02-22,Smartwatch,407.32
2019-02-23,Smartwatch,155.15
2019-02-24,Smartwatch,412.27
2019-02-25,Smartwatch,275.53
2019-02-26,Smartwatch,229.83
2019-02-27,Smartwatch,563.6
2019-02-28,Smartwatch,118.51
2019-03-01,Smartwatch,207.05
2019-03-02,Smartwatch,96.73
2019-03-03,Smartwatch,372.83
2019-03-04,Smartwatch,466.76
2019-03-05,Smartwatch,465.2
2019-03-06,Smartwatch,409.41
2019-03-07,Smartwatch,229.28
2019-03-08,Smartwatch,208.31
2019-03-09,Smartwatch,41.97
2019-03-10,Smartwatch,515.89
2019-03-11,Smartwatch,316.07
2019-03-12,Smartwatch,193.32
2019-03-13,Smartwatch,427.22
2019-03-14,Smartwatch,132.03
2019-03-15,Smartwatch,309.7
2019-03-16,Smartwatch,235.43
2019-03-17,Smartwatch,340.32
2019-03-18,Smartwatch,250.0
2019-03-19,Smartwatch,70.95
2019-03-20,Smartwatch,268.45
2019-03-21,Smartwatch,394.64
2019-03-22,Smartwatch,255.28
2019-03-23,Smartwatch,359.71
2019-03-24,Smartwatch,123.79
2019-03-25,Smartwatch,256.13
2019-03-26,Smartwatch,178.58
2019-03-27,Smartwatch,356.77
2019-03-28,Smartwatch,263.93
2019-03-29,Smartwatch,349.58
2019-03-30,Smartwatch,401.33
2019-03-31,Smartwatch,349.89
2019-04-01,Smartwatch,295.5
2019-04-02,Smartwatch,130.23
2019-04-03,Smartwatch,259.61
2019-04-04,Smartwatch,190.65
2019-04-05,Smartwatch,215.17
2019-04-06,Smartwatch,211.15
2019-04-07,Smartwatch,132.46
2019-04-08,Smartwatch,5.54
2019-04-09,Smartwatch,172.79
2019-04-10,Smartwatch,284.39
2019-04-11,Smartwatch,84.46
2019-04-12,Smartwatch,261.01
2019-04-13,Smartwatch,504.65
2019-04-14,Smartwatch,390.82
2019-04-15,Smartwatch,470.61
2019-04-16,Smartwatch,308.55
2019-04-17,Smartwatch,408.31
2019-04-18,Smartwatch,164.3
2019-04-19,Smartwatch,174.35
2019-04-20,Smartwatch,-94.94
2019-04-21,Smartwatch,408.73
2019-04-22,Smartwatch,453.54
2019-04-23,Smartwatch,185.08
2019-04-24,Smartwatch,223.02
2019-04-25,Smartwatch,158.92
2019-04-26,Smartwatch,303.36
2019-04-27,Smartwatch,397.18
2019-04-28,Smartwatch,32.64
2019-04-29,Smartwatch,305.14
2019-04-30,Smartwatch,217.83
2019-05-01,Smartwatch,266.61
2019-05-02,Smartwatch,309.57
2019-05-03,Smartwatch,227.62
2019-05-04,Smartwatch,237.73
2019-05-05,Smartwatch,223.4
2019-05-06,Smartwatch,370.67
2019-05-07,Smartwatch,301.13
2019-05-08,Smartwatch,275.78
2019-05-09,Smartwatch,90.32
2019-05-10,Smartwatch,200.36
2019-05-11,Smartwatch,357.25
2019-05-12,Smartwatch,250.47
2019-05-13,Smartwatch,326.01
2019-05-14,Smartwatch,460.41
2019-05-15,Smartwatch,370.37
2019-05-16,Smartwatch,254.38
2019-05-17,Smartwatch,180.42
2019-05-18,Smartwatch,-66.87
2019-05-19,Smartwatch,220.57
2019-05-20,Smartwatch,200.95
2019-05-21,Smartwatch,286.02
2019-05-22,Smartwatch,220.17
2019-05-23,Smartwatch,199.64
2019-05-24,Smartwatch,26.13
2019-05-25,Smartwatch,125.14
2019-05-26,Smartwatch,291.34
2019-05-27,Smartwatch,435.55
2019-05-28,Smartwatch,222.19
2019-05-29,Smartwatch,270.86
2019-05-30,Smartwatch,342.26
2019-05-31,Smartwatch,137.32
2019-06-01,Smartwatch,272.27
2019-06-02,Smartwatch,144.32
2019-06-03,Smartwatch,326.98
2019-06-04,Smartwatch,244.57
2019-06-05,Smartwatch,260.22
2019-06-06,Smartwatch,137.26
2019-06-07,Smartwatch,303.95
2019-06-08,Smartwatch,456.7
2019-06-09,Smartwatch,110.45
2019-06-10,Smartwatch,184.04
2019-06-11,Smartwatch,246.3
2019-06-12,Smartwatch,306.18
2019-06-13,Smartwatch,157.58
2019-06-14,Smartwatch,-90.72
2019-06-15,Smartwatch,364.16
2019-06-16,Smartwatch,297.89
2019-06-17,Smartwatch,27.61
2019-06-18,Smartwatch,148.86
2019-06-19,Smartwatch,379.67
2019-06-20,Smartwatch,365.12
2019-06-21,Smartwatch,309.71
2019-06-22,Smartwatch,191.3
2019-06-23,Smartwatch,217.41
2019-06-24,Smartwatch,194.13
2019-06-25,Smartwatch,323.3
2019-06-26,Smartwatch,115.6
2019-06-27,Smartwatch,122.19
2019-06-28,Smartwatch,306.47
2019-06-29,Smartwatch,198.09
2019-06-30,Smartwatch,340.46
2019-07-01,Smartwatch,133.19
2019-07-02,Smartwatch,194.02
2019-07-03,Smartwatch,106.92
2019-07-04,Smartwatch,198.15
2019-07-05,Smartwatch,51.2
2019-07-06,Smartwatch,147.73
2019-07-07,Smartwatch,54.78
2019-07-08,Smartwatch,260.37
2019-07-09,Smartwatch,261.17
2019-07-10,Smartwatch,25.79
2019-07-11,Smartwatch,317.11
2019-07-12,Smartwatch,425.49
2019-07-13,Smartwatch,192.53
2019-07-14,Smartwatch,127.18
2019-07-15,Smartwatch,449.1
2019-07-16,Smartwatch,63.06
2019-07-17,Smartwatch,186.03
2019-07-18,Smartwatch,199.64
2019-07-19,Smartwatch,304.74
2019-07-20,Smartwatch,213.81
2019-07-21,Smartwatch,135.3
2019-07-22,Smartwatch,94.01
2019-07-23,Smartwatch,147.82
2019-07-24,Smartwatch,88.05
2019-07-25,Smartwatch,180.6
2019-07-26,Smartwatch,125.95
2019-07-27,Smartwatch,44.15
2019-07-28,Smartwatch,282.5
2019-07-29,Smartwatch,129.69
2019-07-30,Smartwatch,62.84
2019-07-31,Smartwatch,156.45
2019-08-01,Smartwatch,175.73
2019-08-02,Smartwatch,21.43
2019-08-03,Smartwatch,196.04
2019-08-04,Smartwatch,79.7
2019-08-05,Smartwatch,308.8
2019-08-06,Smartwatch,208.95
2019-08-07,Smartwatch,131.79
2019-08-08,Smartwatch,102.84
2019-08-09,Smartwatch,154.52
2019-08-10,Smartwatch,211.99
2019-08-11,Smartwatch,159.42
2019-08-12,Smartwatch,143.24
2019-08-13,Smartwatch,164.58
2019-08-14,Smartwatch,111.1
2019-08-15,Smartwatch,131.22
2019-08-16,Smartwatch,-6.76
2019-08-17,Smartwatch,233.35
2019-08-18,Smartwatch,179.57
2019-08-19,Smartwatch,95.38
2019-08-20,Smartwatch,301.84
2019-08-21,Smartwatch,160.87
2019-08-22,Smartwatch,73.98
2019-08-23,Smartwatch,218.34
2019-08-24,Smartwatch,182.53
2019-08-25,Smartwatch,181.52
2019-08-26,Smartwatch,118.86
2019-08-27,Smartwatch,184.3
2019-08-28,Smartwatch,130.23
2019-08-29,Smartwatch,190.78
2019-08-30,Smartwatch,7.07
2019-08-31,Smartwatch,116.06
2019-09-01,Smartwatch,274.88
2019-09-02,Smartwatch,90.74
2019-09-03,Smartwatch,102.42
2019-09-04,Smartwatch,113.49
2019-09-05,Smartwatch,57.24
2019-09-06,Smartwatch,-15.14
2019-09-07,Smartwatch,128.23
2019-09-08,Smartwatch,154.36
2019-09-09,Smartwatch,140.37
2019-09-10,Smartwatch,133.37
2019-09-11,Smartwatch,146.52
2019-09-12,Smartwatch,216.28
2019-09-13,Smartwatch,129.18
2019-09-14,Smartwatch,101.58
2019-09-15,Smartwatch,122.2
2019-09-16,Smartwatch,183.04
2019-09-17,Smartwatch,241.7
2019-09-18,Smartwatch,97.02
2019-09-19,Smartwatch,148.21
2019-09-20,Smartwatch,164.88
2019-09-21,Smartwatch,70.94
2019-09-22,Smartwatch,142.12
2019-09-23,Smartwatch,37.55
2019-09-24,Smartwatch,16.21
2019-09-25,Smartwatch,166.02
2019-09-26,Smartwatch,113.29
2019-09-27,Smartwatch,154.3
2019-09-28,Smartwatch,138.81
2019-09-29,Smartwatch,71.67
2019-09-30,Smartwatch,136.84
2019-10-01,Smartwatch,53.68
2019-10-02,Smartwatch,237.39
2019-10-03,Smartwatch,45.1
2019-10-04,Smartwatch,126.38
2019-10-05,Smartwatch,67.12
2019-10-06,Smartwatch,180.24
2019-10-07,Smartwatch,117.09
2019-10-08,Smartwatch,104.04
2019-10-09,Smartwatch,200.59
2019-10-10,Smartwatch,142.83
2019-10-11,Smartwatch,177.34
2019-10-12,Smartwatch,71.88
2019-10-13,Smartwatch,42.06
2019-10-14,Smartwatch,149.14
2019-10-15,Smartwatch,119.19
2019-10-16,Smartwatch,186.55
2019-10-17,Smartwatch,136.65
2019-10-18,Smartwatch,157.25
2019-10-19,Smartwatch,26.92
2019-10-20,Smartwatch,278.54
2019-10-21,Smartwatch,131.82
2019-10-22,Smartwatch,194.19
2019-10-23,Smartwatch,84.0
2019-10-24,Smartwatch,167.03
2019-10-25,Smartwatch,50.6
2019-10-26,Smartwatch,178.49
2019-10-27,Smartwatch,120.03
2019-10-28,Smartwatch,148.62
2019-10-29,Smartwatch,198.24
2019-10-30,Smartwatch,56.58
2019-10-31,Smartwatch,97.32
2019-11-01,Smartwatch,182.42
2019-11-02,Smartwatch,305.34
2019-11-03,Smartwatch,139.24
2019-11-04,Smartwatch,194.5
2019-11-05,Smartwatch,142.65
2019-11-06,Smartwatch,298.25
2019-11-07,Smartwatch,19.2
2019-11-08,Smartwatch,159.76
2019-11-09,Smartwatch,28.68
2019-11-10,Smartwatch,-38.96
2019-11-11,Smartwatch,177.48
2019-11-12,Smartwatch,166.01
2019-11-13,Smartwatch,133.68
2019-11-14,Smartwatch,148.27
2019-11-15,Smartwatch,400.98
2019-11-16,Smartwatch,137.63
2019-11-17,Smartwatch,199.27
2019-11-18,Smartwatch,107.74
2019-11-19,Smartwatch,183.97
2019-11-20,Smartwatch,141.89
2019-11-21,Smartwatch,128.65
2019-11-22,Smartwatch,310.62
2019-11-23,Smartwatch,259.72
2019-11-24,Smartwatch,175.55
2019-11-25,Smartwatch,-25.12
2019-11-26,Smartwatch,136.03
2019-11-27,Smartwatch,392.36
2019-11-28,Smartwatch,148.38
2019-11-29,Smartwatch,261.59
2019-11-30,Smartwatch,291.67
2019-12-01,Smartwatch,283.54
2019-12-02,Smartwatch,148.78
2019-12-03,Smartwatch,-56.22
2019-12-04,Smartwatch,348.48
2019-12-05,Smartwatch,154.7
2019-12-06,Smartwatch,285.57
2019-12-07,Smartwatch,98.97
2019-12-08,Smartwatch,230.11
2019-12-09,Smartwatch,271.22
2019-12-10,Smartwatch,304.18
2019-12-11,Smartwatch,119.33
2019-12-12,Smartwatch,433.32
2019-12-13,Smartwatch,191.21
2019-12-14,Smartwatch,44.6
2019-12-15,Smartwatch,260.5
2019-12-16,Smartwatch,281.78
2019-12-17,Smartwatch,300.88
2019-12-18,Smartwatch,470.74
2019-12-19,Smartwatch,248.26
2019-12-20,Smartwatch,266.13
2019-12-21,Smartwatch,127.61
2019-12-22,Smartwatch,403.5
2019-12-23,Smartwatch,314.15
2019-12-24,Smartwatch,228.45
2019-12-25,Smartwatch,13.86
2019-12-26,Smartwatch,503.34
2019-12-27,Smartwatch,113.46
2019-12-28,Smartwatch,208.04
2019-12-29,Smartwatch,350.1
2019-12-30,Smartwatch,119.89
2019-12-31,Smartwatch,75.97
2020-01-01,Smartwatch,-14.33
2020-01-02,Smartwatch,316.15
2020-01-03,Smartwatch,169.89
2020-01-04,Smartwatch,578.33
2020-01-05,Smartwatch,118.63
2020-01-06,Smartwatch,127.87
2020-01-07,Smartwatch,170.93
2020-01-08,Smartwatch,268.58
2020-01-09,Smartwatch,184.07
2020-01-10,Smartwatch,315.86
2020-01-11,Smartwatch,124.1
2020-01-12,Smartwatch,75.49
2020-01-13,Smartwatch,24.75
2020-01-14,Smartwatch,-27.55
2020-01-15,Smartwatch,183.48
2020-01-16,Smartwatch,211.33
2020-01-17,Smartwatch,171.01
2020-01-18,Smartwatch,407.11
2020-01-19,Smartwatch,407.0
2020-01-20,Smartwatch,210.89
2020-01-21,Smartwatch,26.21
2020-01-22,Smartwatch,183.11
2020-01-23,Smartwatch,179.65
2020-01-24,Smartwatch,173.03
2020-01-25,Smartwatch,168.51
2020-01-26,Smartwatch,174.96
2020-01-27,Smartwatch,210.5
2020-01-28,Smartwatch,178.73
2020-01-29,Smartwatch,290.43
2020-01-30,Smartwatch,311.65
2020-01-31,Smartwatch,144.39
2020-02-01,Smartwatch,435.24
2020-02-02,Smartwatch,136.22
2020-02-03,Smartwatch,51.24
2020-02-04,Smartwatch,320.34
2020-02-05,Smartwatch,159.69
2020-02-06,Smartwatch,314.58
2020-02-07,Smartwatch,-54.9
2020-02-08,Smartwatch,462.94
2020-02-09,Smartwatch,365.9
2020-02-10,Smartwatch,68.62
2020-02-11,Smartwatch,71.84
2020-02-12,Smartwatch,507.76
2020-02-13,Smartwatch,175.13
2020-02-14,Smartwatch,162.2
2020-02-15,Smartwatch,-37.13
2020-02-16,Smartwatch,230.83
2020-02-17,Smartwatch,248.78
2020-02-18,Smartwatch,382.26
2020-02-19,Smartwatch,84.83
2020-02-20,Smartwatch,67.9
2020-02-21,Smartwatch,347.84
2020-02-22,Smartwatch,427.82
2020-02-23,Smartwatch,61.17
2020-02-24,Smartwatch,440.65
2020-02-25,Smartwatch,292.06
2020-02-26,Smartwatch,444.22
2020-02-27,Smartwatch,277.89
2020-02-28,Smartwatch,-75.37
2020-02-29,Smartwatch,267.28
2020-03-01,Smartwatch,443.5
2020-03-02,Smartwatch,160.65
2020-03-03,Smartwatch,234.55
2020-03-04,Smartwatch,265.87
2020-03-05,Smartwatch,-131.36
2020-03-06,Smartwatch,537.09
2020-03-07,Smartwatch,160.99
2020-03-08,Smartwatch,367.78
2020-03-09,Smartwatch,281.26
2020-03-10,Smartwatch,479.58
2020-03-11,Smartwatch,354.71
2020-03-12,Smartwatch,260.57
2020-03-13,Smartwatch,163.55
2020-03-14,Smartwatch,414.05
2020-03-15,Smartwatch,18.75
2020-03-16,Smartwatch,392.43
2020-03-17,Smartwatch,133.76
2020-03-18,Smartwatch,483.31
2020-03-19,Smartwatch,321.46
2020-03-20,Smartwatch,393.59
2020-03-21,Smartwatch,310.14
2020-03-22,Smartwatch,36.91
2020-03-23,Smartwatch,169.93
2020-03-24,Smartwatch,398.81
2020-03-25,Smartwatch,323.48
2020-03-26,Smartwatch,475.11
2020-03-27,Smartwatch,359.07
2020-03-28,Smartwatch,154.42
2020-03-29,Smartwatch,179.96
2020-03-30,Smartwatch,314.37
2020-03-31,Smartwatch,-46.95
2020-04-01,Smartwatch,549.17
2020-04-02,Smartwatch,365.0
2020-04-03,Smartwatch,482.32
2020-04-04,Smartwatch,62.67
2020-04-05,Smartwatch,484.69
2020-04-06,Smartwatch,631.89
2020-04-07,Smartwatch,101.37
2020-04-08,Smartwatch,413.47
2020-04-09,Smartwatch,298.38
2020-04-10,Smartwatch,67.89
2020-04-11,Smartwatch,371.22
2020-04-12,Smartwatch,421.63
2020-04-13,Smartwatch,207.97
2020-04-14,Smartwatch,470.26
2020-04-15,Smartwatch,49.45
2020-04-16,Smartwatch,74.9
2020-04-17,Smartwatch,316.38
2020-04-18,Smartwatch,299.56
2020-04-19,Smartwatch,189.59
2020-04-20,Smartwatch,414.49
2020-04-21,Smartwatch,372.86
2020-04-22,Smartwatch,420.46
2020-04-23,Smartwatch,275.69
2020-04-24,Smartwatch,381.69
2020-04-25,Smartwatch,227.58
2020-04-26,Smartwatch,592.53
2020-04-27,Smartwatch,173.26
2020-04-28,Smartwatch,597.89
2020-04-29,Smartwatch,295.79
2020-04-30,Smartwatch,90.6
2020-05-01,Smartwatch,487.63
2020-05-02,Smartwatch,307.14
2020-05-03,Smartwatch,411.02
