FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
191010;0000;48;;;
191011;0000;39;;;
191012;0000;29;;;
191013;0000;33;;;
191014;0000;64;;;
191015;0000;45;;;
191016;0000;37;;;
191017;0000;21;;;
191018;0000;26;;;
191019;0000;30;;;
191020;0000;23;;;
191021;0000;34;;;
191022;0000;33;;;
191023;0000;51;;;
191024;0000;35;;;
191025;0000;30;;;
191026;0000;20;;;
191027;0000;35;;;
191028;0000;51;;;
191029;0000;25;;;
191030;0000;28;;;
191031;0000;30;;;
191101;0000;23;;;
191102;0000;20;;;
191103;0000;17;;;
191104;0000;20;;;
191105;0000;17;;;
191106;0000;22;;;
191107;0000;23;;;
191108;0000;29;;;
191109;0000;22;;;
191110;0000;17;;;
191111;0000;26;;;
191112;0000;23;;;
191113;0000;29;;;
191114;0000;21;;;
191115;0000;19;;;
191116;0000;22;;;
191117;0000;19;;;
191118;0000;19;;;
191119;0000;24;;;
191120;0000;22;;;
191121;0000;22;;;
191122;0000;51;;;
191123;0000;49;;;
191124;0000;16;;;
191125;0000;22;;;
191126;0000;21;;;
191127;0000;19;;;
191128;0000;20;;;
191129;0000;18;;;
191130;0000;24;;;
191201;0000;24;;;
191202;0000;20;;;
191203;0000;24;;;
191204;0000;21;;;
191205;0000;25;;;
191206;0000;26;;;
191207;0000;20;;;
191208;0000;18;;;
191209;0000;22;;;
191210;0000;19;;;
191211;0000;17;;;
191212;0000;19;;;
191213;0000;17;;;
191214;0000;16;;;
191215;0000;17;;;
191216;0000;18;;;
191217;0000;19;;;
191218;0000;20;;;
191219;0000;21;;;
191220;0000;22;;;
191221;0000;17;;;
191222;0000;20;;;
191223;0000;19;;;
191224;0000;20;;;
191225;0000;12;;;
191226;0000;19;;;
191227;0000;16;;;
191228;0000;26;;;
191229;0000;23;;;
191230;0000;20;;;
191231;0000;36;;;
200101;0000;31;;;
200102;0000;18;;;
200103;0000;14;;;
200104;0000;14;;;
200105;0000;14;;;
200106;0000;17;;;
200107;0000;19;;;
200108;0000;19;;;
200109;0000;21;;;
200110;0000;16;;;
200111;0000;15;;;
200112;0000;14;;;
200113;0000;20;;;
200114;0000;17;;;
200115;0000;17;;;
200116;0000;18;;;
200117;0000;17;;;
200118;0000;17;;;
200119;0000;18;;;
200120;0000;19;;;
200121;0000;21;;;
200122;0000;16;;;
200123;0000;43;;;
200124;0000;;;14;
200125;0000;;;7;
200126;0000;;;7;
200127;0000;;;10;
200128;0000;18;;;
200129;0000;32;;;
200130;0000;20;;;
200131;0000;18;;;
200201;0000;14;;;
200202;0000;17;;;
200203;0000;17;;;
200204;0000;18;;;
200205;0000;29;;;
200206;0000;32;;;
200207;0000;36;;;
200208;0000;34;;;
200209;0000;27;;;
200210;0000;22;;;
200211;0000;19;;;
200212;0000;11;;;
200213;0000;15;;;
200214;0000;14;;;
200215;0000;16;;;
200216;0000;12;;;
200217;0000;15;;;
200218;0000;18;;;
200219;0000;18;;;
200220;0000;37;;;
200221;0000;52;;;
200222;0000;44;;;
200223;0000;16;;;
200224;0000;18;;;
200225;0000;19;;;
200226;0000;18;;;
200227;0000;16;;;
200228;0000;19;;;
200229;0000;18;;;
200301;0000;13;;;
200302;0000;18;;;
200303;0000;39;;;
200304;0000;24;;;
200305;0000;37;;;
200306;0000;37;;;
200307;0000;13;;;
200308;0000;13;;;
200309;0000;33;;;
200310;0000;;;;
200311;0000;16;;;
200312;0000;39;;;
200313;0000;21;;;
200314;0000;18;;;
200315;0000;16;;;
200316;0000;17;;;
200317;0000;24;;;
200318;0000;17;;;
200319;0000;16;;;
200320;0000;15;;;
200321;0000;20;;;
200322;0000;21;;;
200323;0000;18;;;
200324;0000;24;;;
200325;0000;31;;;
200326;0000;19;;;
200327;0000;22;;;
200328;0000;34;;;
200329;0000;45;;;
200330;0000;63;;;
200331;0000;37;;;
200401;0000;35;;;
200402;0000;43;;;
200403;0000;22;;;
200404;0000;18;;;
200405;0000;35;;;
200406;0000;44;;;
200407;0000;59;;;
200408;0000;98;;;
200409;0000;44;;;
200410;0000;28;;;
200411;0000;21;;;
200412;0000;28;;;
200413;0000;46;;;
200414;0000;49;;;
200415;0000;66;;;
200416;0000;41;;;
200417;0000;39;;;
200418;0000;49;;;
200419;0000;30;;;
200420;0000;46;;;
200421;0000;65;;;
200422;0000;168;;;
200423;0000;102;;;
200424;0000;72;;;
200425;0000;51;;;
200426;0000;94;;;
200427;0000;95;;;
200428;0000;81;;;
200429;0000;49;;;
200430;0000;73;;;
200501;0000;117;;;
200502;0000;106;;;
200503;0000;95;;;
200504;0000;103;;;
200505;0000;91;;;
200506;0000;48;;;
200507;0000;45;;;
200508;0000;82;;;
200509;0000;41;;;
200510;0000;52;;;
200511;0000;26;;;
200512;0000;88;;;
200513;0000;69;;;
200514;0000;68;;;
200515;0000;39;;;
200516;0000;39;;;
200517;0000;69;;;
200518;0000;36;;;
200519;0000;149;;;
200520;0000;130;;;
200521;0000;134;;;
200522;0000;79;;;
200523;0000;64;;;
200524;0000;49;;;
200525;0000;100;;;
200526;0000;64;;;
200527;0000;50;;;
200528;0000;110;;;
200529;0000;87;;;
200530;0000;59;;;
200531;0000;87;;;
200601;0000;49;;;
200602;0000;70;;;
200603;0000;53;;;
200604;0000;31;;;
200605;0000;82;;;
200606;0000;;;81;
200607;0000;60;;;
200608;0000;33;;;
200609;0000;40;;;
200610;0000;47;;;
200611;0000;83;;;
200612;0000;96;;;
200613;0000;104;;;
200614;0000;178;;;
200615;0000;294;;;
200616;0000;248;;;
200617;0000;164;;;
200618;0000;87;;;
200619;0000;44;;;
200620;0000;64;;;
200621;0000;81;;;
200622;0000;107;;;
200623;0000;197;;;
200624;0000;119;;;
200625;0000;101;;;
200626;0000;69;;;
200627;0000;44;;;
200628;0000;31;;;
200629;0000;68;;;
200630;0000;124;;;
200701;0000;100;;;
200702;0000;160;;;
200703;0000;188;;;
200704;0000;167;;;
200705;0000;123;;;
200706;0000;267;;;
200707;0000;188;;;
200708;0000;62;;;
200709;0000;109;;;
200710;0000;61;;;
200711;0000;68;;;
200712;0000;68;;;
200713;0000;84;;;
200714;0000;141;;;
200715;0000;119;;;
200716;0000;107;;;
200717;0000;225;;;
200718;0000;180;;;
200719;0000;206;;;
200720;0000;97;;;
200721;0000;34;;;
200722;0000;51;;;
200723;0000;120;;;
200724;0000;58;;;
200725;0000;118;;;
200726;0000;79;;;
200727;0000;93;;;
200728;0000;77;;;
200729;0000;111;;;
200730;0000;215;;;
200731;0000;196;;;
200801;0000;73;;;
200802;0000;102;;;
200803;0000;61;;;
200804;0000;91;;;
200805;0000;112;;;
200806;0000;50;;;
200807;0000;92;;;
200808;0000;83;;;
200809;0000;69;;;
200810;0000;41;;;
200811;0000;31;;;
200812;0000;25;;;
200813;0000;45;;;
200814;0000;40;;;
200815;0000;23;;;
200816;0000;22;;;
200817;0000;33;;;
200818;0000;95;;;
200819;0000;53;;;
200820;0000;28;;;
200821;0000;33;;;
200822;0000;31;;;
200823;0000;30;;;
200824;0000;51;;;
200825;0000;64;;;
200826;0000;56;;;
200827;0000;40;;;
200828;0000;41;;;
200829;0000;24;;;
200830;0000;32;;;
200831;0000;121;;;
200901;0000;169;;;
200902;0000;73;;;
200903;0000;33;;;
200904;0000;59;;;
200905;0000;59;;;
200906;0000;78;;;
200907;0000;88;;;
200908;0000;36;;;
200909;0000;48;;;
200910;0000;36;;;
200911;0000;29;;;
200912;0000;31;;;
200913;0000;25;;;
200914;0000;18;;;
200915;0000;46;;;
200916;0000;40;;;
200917;0000;23;;;
200918;0000;27;;;
200919;0000;35;;;
200920;0000;94;;;
200921;0000;50;;;
200922;0000;25;;;
200923;0000;30;;;
200924;0000;26;;;
200925;0000;25;;;
200926;0000;24;;;
200927;0000;19;;;
200928;0000;20;;;
200929;0000;31;;;
200930;0000;20;;;
201001;0000;32;;;
201002;0000;44;;;
201003;0000;60;;;
201004;0000;25;;;
201005;0000;21;;;
201006;0000;20;;;
201007;0000;16;;;
201008;0000;19;;;
201009;0000;19;;;
201010;0000;18;;;
201011;0000;23;;;
201012;0000;15;;;
201013;0000;19;;;
201014;0000;31;;;
201015;0000;25;;;
201016;0000;22;;;
201017;0000;19;;;
201018;0000;17;;;
201019;0000;22;;;
201020;0000;28;;;
201021;0000;30;;;
201022;0000;52;;;
201023;0000;37;;;
201024;0000;19;;;
201025;0000;14;;;
201026;0000;20;;;
201027;0000;19;;;
201028;0000;25;;;
201029;0000;23;;;
201030;0000;19;;;
201031;0000;29;;;
201101;0000;20;;;
201102;0000;24;;;
201103;0000;15;;;
201104;0000;14;;;
201105;0000;16;;;
201106;0000;15;;;
201107;0000;20;;;
201108;0000;17;;;
201109;0000;20;;;
201110;0000;23;;;
201111;0000;23;;;
201112;0000;24;;;
201113;0000;17;;;
201114;0000;17;;;
201115;0000;19;;;
201116;0000;16;;;
201117;0000;21;;;
201118;0000;27;;;
201119;0000;32;;;
201120;0000;23;;;
201121;0000;16;;;
201122;0000;13;;;
201123;0000;15;;;
201124;0000;15;;;
201125;0000;16;;;
201126;0000;16;;;
201127;0000;16;;;
201128;0000;18;;;
201129;0000;13;;;
201130;0000;15;;;
201201;0000;20;;;
201202;0000;18;;;
201203;0000;22;;;
201204;0000;16;;;
201205;0000;17;;;
201206;0000;11;;;
201207;0000;18;;;
201208;0000;16;;;
201209;0000;17;;;
201210;0000;15;;;
201211;0000;16;;;
201212;0000;15;;;
201213;0000;16;;;
201214;0000;15;;;
201215;0000;16;;;
201216;0000;17;;;
201217;0000;14;;;
201218;0000;16;;;
201219;0000;17;;;
201220;0000;15;;;
201221;0000;18;;;
201222;0000;23;;;
201223;0000;22;;;
201224;0000;19;;;
201225;0000;19;;;
201226;0000;13;;;
201227;0000;11;;;
201228;0000;15;;;
201229;0000;16;;;
201230;0000;13;;;
201231;0000;18;;;
210101;0000;16;;;
210102;0000;13;;;
210103;0000;15;;;
210104;0000;17;;;
210105;0000;17;;;
210106;0000;15;;;
210107;0000;16;;;
210108;0000;16;;;
210109;0000;18;;;
210110;0000;17;;;
210111;0000;16;;;
210112;0000;15;;;
210113;0000;15;;;
210114;0000;14;;;
210115;0000;17;;;
210116;0000;12;;;
210117;0000;7;;;
210118;0000;12;;;
210119;0000;11;;;
210120;0000;12;;;
210121;0000;13;;;
210122;0000;14;;;
210123;0000;12;;;
210124;0000;13;;;
210125;0000;11;;;
210126;0000;;;6;
210127;0000;;;7;
210128;0000;;;5;
210129;0000;;;13;
210130;0000;40;;;
210131;0000;25;;;
210201;0000;18;;;
210202;0000;18;;;
210203;0000;24;;;
210204;0000;21;;;
210205;0000;20;;;
210206;0000;67;;;
210207;0000;41;;;
210208;0000;36;;;
210209;0000;28;;;
210210;0000;29;;;
210211;0000;33;;;
210212;0000;27;;;
210213;0000;29;;;
210214;0000;18;;;
210215;0000;29;;;
210216;0000;23;;;
210217;0000;16;;;
210218;0000;14;;;
210219;0000;17;;;
210220;0000;16;;;
210221;0000;13;;;
210222;0000;16;;;
210223;0000;16;;;
210224;0000;14;;;
210225;0000;12;;;
210226;0000;28;;;
210227;0000;15;;;
210228;0000;11;;;
210301;0000;12;;;
210302;0000;35;;;
210303;0000;30;;;
210304;0000;33;;;
210305;0000;28;;;
210306;0000;26;;;
210307;0000;15;;;
210308;0000;23;;;
210309;0000;27;;;
210310;0000;19;;;
210311;0000;15;;;
210312;0000;15;;;
210313;0000;20;;;
210314;0000;43;;;
210315;0000;16;;;
210316;0000;38;;;
210317;0000;86;;;
210318;0000;52;;;
210319;0000;29;;;
210320;0000;21;;;
210321;0000;22;;;
210322;0000;22;;;
210323;0000;18;;;
210324;0000;26;;;
210325;0000;34;;;
210326;0000;25;;;
210327;0000;21;;;
210328;0000;21;;;
210329;0000;31;;;
210330;0000;21;;;
210331;0000;38;;;
210401;0000;35;;;
210402;0000;25;;;
210403;0000;22;;;
210404;0000;28;;;
210405;0000;36;;;
210406;0000;32;;;
210407;0000;27;;;
210408;0000;28;;;
210409;0000;51;;;
210410;0000;29;;;
210411;0000;21;;;
210412;0000;23;;;
210413;0000;27;;;
210414;0000;17;;;
210415;0000;15;;;
210416;0000;20;;;
210417;0000;59;;;
210418;0000;56;;;
210419;0000;36;;;
210420;0000;50;;;
210421;0000;49;;;
210422;0000;66;;;
210423;0000;41;;;
210424;0000;55;;;
210425;0000;35;;;
210426;0000;26;;;
210427;0000;31;;;
210428;0000;32;;;
210429;0000;43;;;
210430;0000;53;;;
210501;0000;51;;;
210502;0000;20;;;
210503;0000;53;;;
210504;0000;;;57;
210505;0000;;;;
210506;0000;;;;
210507;0000;266;;;
210508;0000;47;;;
210509;0000;41;;;
210510;0000;92;;;
210511;0000;69;;;
210512;0000;33;;;
210513;0000;67;;;
210514;0000;122;;;
210515;0000;84;;;
210516;0000;139;;;
210517;0000;144;;;
210518;0000;270;;;
210519;0000;192;;;
210520;0000;140;;;
210521;0000;121;;;
210522;0000;56;;;
210523;0000;45;;;
210524;0000;26;;;
210525;0000;;;;
210526;0000;52;;;
210527;0000;58;;;
210528;0000;57;;;
210529;0000;38;;;
210530;0000;62;;;
210531;0000;43;;;
210601;0000;31;;;
210602;0000;54;;;
210603;0000;44;;;
210604;0000;35;;;
210605;0000;32;;;
210606;0000;41;;;
210607;0000;99;;;
210608;0000;59;;;
210609;0000;51;;;
210610;0000;62;;;
210611;0000;53;;;
210612;0000;49;;;
210613;0000;68;;;
210614;0000;63;;;
210615;0000;228;;;
210616;0000;347;;;
210617;0000;422;;;
210618;0000;283;;;
210619;0000;96;;;
210620;0000;172;;;
210621;0000;172;;;
210622;0000;197;;;
210623;0000;132;;;
210624;0000;58;;;
210625;0000;73;;;
210626;0000;98;;;
210627;0000;189;;;
210628;0000;270;;;
210629;0000;321;;;
210630;0000;119;;;
210701;0000;38;;;
210702;0000;42;;;
210703;0000;23;;;
210704;0000;45;;;
210705;0000;62;;;
210706;0000;62;;;
210707;0000;73;;;
210708;0000;106;;;
210709;0000;79;;;
210710;0000;26;;;
210711;0000;20;;;
210712;0000;30;;;
210713;0000;48;;;
210714;0000;45;;;
210715;0000;35;;;
210716;0000;35;;;
210717;0000;44;;;
210718;0000;49;;;
210719;0000;41;;;
210720;0000;54;;;
210721;0000;48;;;
210722;0000;34;;;
210723;0000;42;;;
210724;0000;89;;;
210725;0000;52;;;
210726;0000;52;;;
210727;0000;53;;;
210728;0000;35;;;
210729;0000;37;;;
210730;0000;61;;;
210731;0000;59;;;
210801;0000;33;;;
210802;0000;45;;;
210803;0000;116;;;
210804;0000;311;;;
210805;0000;91;;;
210806;0000;39;;;
210807;0000;33;;;
210808;0000;42;;;
210809;0000;54;;;
210810;0000;85;;;
210811;0000;83;;;
210812;0000;111;;;
210813;0000;57;;;
210814;0000;49;;;
210815;0000;88;;;
210816;0000;68;;;
210817;0000;44;;;
210818;0000;66;;;
210819;0000;94;;;
210820;0000;73;;;
210821;0000;84;;;
210822;0000;50;;;
210823;0000;45;;;
210824;0000;29;;;
210825;0000;30;;;
210826;0000;74;;;
210827;0000;70;;;
210828;0000;35;;;
210829;0000;82;;;
210830;0000;80;;;
210831;0000;44;;;
210901;0000;82;;;
210902;0000;131;;;
210903;0000;81;;;
210904;0000;63;;;
210905;0000;84;;;
210906;0000;121;;;
210907;0000;70;;;
210908;0000;39;;;
210909;0000;46;;;
210910;0000;58;;;
210911;0000;32;;;
210912;0000;23;;;
210913;0000;28;;;
210914;0000;18;;;
210915;0000;26;;;
210916;0000;34;;;
210917;0000;27;;;
210918;0000;30;;;
210919;0000;37;;;
210920;0000;31;;;
210921;0000;48;;;
210922;0000;25;;;
210923;0000;23;;;
210924;0000;22;;;
210925;0000;23;;;
210926;0000;21;;;
210927;0000;20;;;
210928;0000;20;;;
210929;0000;29;;;
210930;0000;20;;;
211001;0000;40;;;
211002;0000;27;;;
211003;0000;14;;;
211004;0000;20;;;
211005;0000;28;;;
211006;0000;23;;;
211007;0000;41;;;
211008;0000;22;;;
211009;0000;15;;;
211010;0000;16;;;
211011;0000;24;;;
211012;0000;35;;;
211013;0000;25;;;
211014;0000;20;;;
211015;0000;13;;;
211016;0000;15;;;
211017;0000;19;;;
211018;0000;14;;;
211019;0000;19;;;
211020;0000;15;;;
211021;0000;21;;;
211022;0000;27;;;
211023;0000;25;;;
211024;0000;15;;;
211025;0000;14;;;
211026;0000;15;;;
211027;0000;17;;;
211028;0000;13;;;
211029;0000;20;;;
211030;0000;22;;;
211031;0000;18;;;
211101;0000;31;;;
211102;0000;15;;;
211103;0000;19;;;
211104;0000;17;;;
211105;0000;17;;;
211106;0000;16;;;
211107;0000;18;;;
211108;0000;26;;;
211109;0000;23;;;
211110;0000;19;;;
211111;0000;25;;;
211112;0000;21;;;
211113;0000;13;;;
211114;0000;16;;;
211115;0000;25;;;
211116;0000;19;;;
211117;0000;15;;;
211118;0000;13;;;
211119;0000;14;;;
211120;0000;15;;;
211121;0000;11;;;
211122;0000;11;;;
211123;0000;9;;;
211124;0000;11;;;
211125;0000;13;;;
211126;0000;19;;;
211127;0000;19;;;
211128;0000;13;;;
211129;0000;16;;;
211130;0000;15;;;
211201;0000;16;;;
211202;0000;14;;;
211203;0000;15;;;
211204;0000;14;;;
211205;0000;10;;;
211206;0000;16;;;
211207;0000;17;;;
211208;0000;38;;;
211209;0000;19;;;
211210;0000;14;;;
211211;0000;11;;;
211212;0000;10;;;
211213;0000;17;;;
211214;0000;13;;;
211215;0000;12;;;
211216;0000;13;;;
211217;0000;18;;;
211218;0000;17;;;
211219;0000;13;;;
211220;0000;14;;;
211221;0000;14;;;
211222;0000;19;;;
211223;0000;21;;;
211224;0000;13;;;
211225;0000;13;;;
211226;0000;9;;;
211227;0000;14;;;
211228;0000;11;;;
211229;0000;11;;;
211230;0000;13;;;
211231;0000;12;;;
220101;0000;12;;;
220102;0000;11;;;
220103;0000;12;;;
220104;0000;9;;;
220105;0000;7;;;
220106;0000;9;;;
220107;0000;9;;;
220108;0000;9;;;
220109;0000;10;;;
220110;0000;21;;;
220111;0000;8;;;
220112;0000;10;;;
220113;0000;11;;;
220114;0000;7;;;
220115;0000;10;;;
220116;0000;9;;;
220117;0000;19;;;
220118;0000;18;;;
220119;0000;25;;;
220120;0000;21;;;
220121;0000;9;;;
220122;0000;13;;;
220123;0000;8;;;
220124;0000;7;;;
220125;0000;7;;;
220126;0000;33;;;
220127;0000;27;;;
220128;0000;;;12;
220129;0000;;;;
220130;0000;;;;
220131;0000;;;8;
220201;0000;11;;;
220202;0000;9;;;
220203;0000;10;;;
220204;0000;13;;;
220205;0000;12;;;
220206;0000;9;;;
220207;0000;13;;;
220208;0000;16;;;
220209;0000;16;;;
220210;0000;16;;;
220211;0000;12;;;
220212;0000;10;;;
220213;0000;13;;;
220214;0000;21;;;
220215;0000;11;;;
220216;0000;14;;;
220217;0000;13;;;
220218;0000;10;;;
220219;0000;11;;;
220220;0000;12;;;
220221;0000;11;;;
220222;0000;36;;;
220223;0000;24;;;
220224;0000;14;;;
220225;0000;14;;;
220226;0000;12;;;
220227;0000;9;;;
220228;0000;12;;;
220301;0000;9;;;
220302;0000;8;;;
220303;0000;10;;;
220304;0000;13;;;
220305;0000;15;;;
220306;0000;25;;;
220307;0000;24;;;
220308;0000;29;;;
220309;0000;17;;;
220310;0000;18;;;
220311;0000;12;;;
220312;0000;30;;;
220313;0000;12;;;
220314;0000;16;;;
220315;0000;15;;;
220316;0000;16;;;
220317;0000;16;;;
220318;0000;32;;;
220319;0000;70;;;
220320;0000;44;;;
220321;0000;15;;;
220322;0000;19;;;
220323;0000;20;;;
220324;0000;19;;;
220325;0000;21;;;
220326;0000;26;;;
220327;0000;24;;;
220328;0000;23;;;
220329;0000;37;;;
220330;0000;44;;;
220331;0000;18;;;
220401;0000;27;;;
220402;0000;25;;;
220403;0000;12;;;
220404;0000;14;;;
220405;0000;23;;;
220406;0000;27;;;
220407;0000;55;;;
220408;0000;69;;;
220409;0000;46;;;
220410;0000;15;;;
220411;0000;32;;;
220412;0000;30;;;
220413;0000;20;;;
220414;0000;50;;;
220415;0000;27;;;
220416;0000;43;;;
220417;0000;68;;;
220418;0000;31;;;
220419;0000;25;;;
220420;0000;24;;;
220421;0000;57;;;
220422;0000;39;;;
220423;0000;30;;;
220424;0000;31;;;
220425;0000;43;;;
220426;0000;33;;;
220427;0000;126;;;
220428;0000;92;;;
220429;0000;66;;;
220430;0000;32;;;
220501;0000;46;;;
220502;0000;21;;;
220503;0000;31;;;
220504;0000;31;;;
220505;0000;34;;;
220506;0000;53;;;
220507;0000;32;;;
220508;0000;19;;;
220509;0000;28;;;
220510;0000;71;;;
220511;0000;134;;;
220512;0000;75;;;
220513;0000;50;;;
220514;0000;90;;;
220515;0000;244;;;
220516;0000;339;;;
220517;0000;332;;;
220518;0000;353;;;
220519;0000;294;;;
220520;0000;175;;;
220521;0000;62;;;
220522;0000;34;;;
220523;0000;35;;;
220524;0000;51;;;
220525;0000;53;;;
220526;0000;49;;;
220527;0000;65;;;
220528;0000;67;;;
220529;0000;132;;;
220530;0000;132;;;
220531;0000;120;;;
220601;0000;222;;;
220602;0000;246;;;
220603;0000;177;;;
220604;0000;53;;;
220605;0000;56;;;
220606;0000;74;;;
220607;0000;45;;;
220608;0000;65;;;
220609;0000;59;;;
220610;0000;82;;;
220611;0000;359;;;
220612;0000;259;;;
220613;0000;130;;;
220614;0000;177;;;
220615;0000;77;;;
220616;0000;34;;;
220617;0000;25;;;
220618;0000;49;;;
220619;0000;50;;;
220620;0000;134;;;
220621;0000;260;;;
220622;0000;288;;;
220623;0000;309;;;
220624;0000;343;;;
220625;0000;280;;;
220626;0000;90;;;
220627;0000;59;;;
220628;0000;67;;;
220629;0000;61;;;
220630;0000;67;;;
220701;0000;89;;;
220702;0000;88;;;
220703;0000;92;;;
220704;0000;61;;;
220705;0000;83;;;
220706;0000;94;;;
220707;0000;110;;;
220708;0000;159;;;
220709;0000;98;;;
220710;0000;43;;;
220711;0000;95;;;
220712;0000;70;;;
220713;0000;134;;;
220714;0000;75;;;
220715;0000;72;;;
220716;0000;68;;;
220717;0000;45;;;
220718;0000;18;;;
220719;0000;26;;;
220720;0000;34;;;
220721;0000;59;;;
220722;0000;113;;;
220723;0000;111;;;
220724;0000;96;;;
220725;0000;147;;;
220726;0000;102;;;
220727;0000;67;;;
220728;0000;20;;;
220729;0000;34;;;
220730;0000;65;;;
220731;0000;54;;;
220801;0000;42;;;
220802;0000;50;;;
220803;0000;68;;;
220804;0000;49;;;
220805;0000;160;;;
220806;0000;83;;;
220807;0000;33;;;
220808;0000;63;;;
220809;0000;26;;;
220810;0000;30;;;
220811;0000;46;;;
220812;0000;29;;;
220813;0000;66;;;
220814;0000;37;;;
220815;0000;32;;;
220816;0000;34;;;
220817;0000;39;;;
220818;0000;17;;;
220819;0000;21;;;
220820;0000;70;;;
220821;0000;46;;;
220822;0000;30;;;
220823;0000;36;;;
220824;0000;19;;;
220825;0000;29;;;
220826;0000;23;;;
220827;0000;38;;;
220828;0000;61;;;
220829;0000;104;;;
220830;0000;30;;;
220831;0000;33;;;
220901;0000;19;;;
220902;0000;12;;;
220903;0000;11;;;
220904;0000;13;;;
220905;0000;31;;;
220906;0000;68;;;
220907;0000;47;;;
220908;0000;51;;;
220909;0000;19;;;
220910;0000;24;;;
220911;0000;33;;;
220912;0000;45;;;
220913;0000;37;;;
220914;0000;60;;;
220915;0000;46;;;
220916;0000;62;;;
220917;0000;36;;;
220918;0000;43;;;
220919;0000;46;;;
220920;0000;102;;;
220921;0000;44;;;
220922;0000;50;;;
220923;0000;30;;;
220924;0000;17;;;
220925;0000;18;;;
220926;0000;17;;;
220927;0000;17;;;
220928;0000;25;;;
220929;0000;28;;;
220930;0000;33;;;
221001;0000;57;;;
221002;0000;99;;;
221003;0000;64;;;
221004;0000;18;;;
221005;0000;18;;;
221006;0000;14;;;
221007;0000;26;;;
221008;0000;26;;;
221009;0000;15;;;
221010;0000;12;;;
221011;0000;16;;;
221012;0000;17;;;
221013;0000;19;;;
221014;0000;17;;;
221015;0000;15;;;
221016;0000;53;;;
221017;0000;42;;;
221018;0000;25;;;
221019;0000;17;;;
221020;0000;14;;;
221021;0000;22;;;
221022;0000;31;;;
221023;0000;19;;;
221024;0000;15;;;
221025;0000;22;;;
221026;0000;25;;;
221027;0000;20;;;
221028;0000;21;;;
221029;0000;19;;;
221030;0000;29;;;
221031;0000;12;;;
221101;0000;17;;;
221102;0000;39;;;
221103;0000;32;;;
221104;0000;22;;;
221105;0000;15;;;
221106;0000;16;;;
221107;0000;16;;;
221108;0000;11;;;
221109;0000;12;;;
221110;0000;13;;;
221111;0000;13;;;
221112;0000;11;;;
221113;0000;11;;;
221114;0000;19;;;
221115;0000;17;;;
221116;0000;14;;;
221117;0000;17;;;
221118;0000;10;;;
221119;0000;17;;;
221120;0000;17;;;
221121;0000;10;;;
221122;0000;9;;;
221123;0000;14;;;
221124;0000;14;;;
221125;0000;12;;;
221126;0000;12;;;
221127;0000;10;;;
221128;0000;12;;;
221129;0000;12;;;
221130;0000;10;;;
221201;0000;12;;;
221202;0000;11;;;
221203;0000;13;;;
221204;0000;12;;;
221205;0000;16;;;
221206;0000;12;;;
221207;0000;13;;;
221208;0000;13;;;
221209;0000;14;;;
221210;0000;22;;;
221211;0000;10;;;
221212;0000;8;;;
221213;0000;10;;;
221214;0000;9;;;
221215;0000;10;;;
221216;0000;6;;;
221217;0000;10;;;
221218;0000;8;;;
221219;0000;15;;;
221220;0000;13;;;
221221;0000;9;;;
221222;0000;10;;;
221223;0000;12;;;
221224;0000;10;;;
221225;0000;7;;;
221226;0000;13;;;
221227;0000;9;;;
221228;0000;10;;;
221229;0000;8;;;
221230;0000;8;;;
221231;0000;11;;;
230101;0000;7;;;
230102;0000;7;;;
230103;0000;6;;;
230104;0000;7;;;
230105;0000;6;;;
230106;0000;7;;;
230107;0000;10;;;
230108;0000;10;;;
230109;0000;7;;;
230110;0000;19;;;
230111;0000;10;;;
230112;0000;9;;;
230113;0000;7;;;
230114;0000;10;;;
230115;0000;8;;;
230116;0000;8;;;
230117;0000;10;;;
230118;0000;13;;;
230119;0000;13;;;
230120;0000;8;;;
230121;0000;6;;;
230122;0000;7;;;
230123;0000;11;;;
230124;0000;;;;
230125;0000;4;;;
230126;0000;4;;;
230127;0000;4;;;
230128;0000;;;3;
230129;0000;;;5;
230130;0000;;;4;
230131;0000;;;5;
230201;0000;7;;;
230202;0000;7;;;
230203;0000;8;;;
230204;0000;6;;;
230205;0000;8;;;
230206;0000;9;;;
230207;0000;6;;;
230208;0000;6;;;
230209;0000;8;;;
230210;0000;9;;;
230211;0000;10;;;
230212;0000;7;;;
230213;0000;15;;;
230214;0000;10;;;
230215;0000;9;;;
230216;0000;21;;;
230217;0000;13;;;
230218;0000;8;;;
230219;0000;10;;;
230220;0000;10;;;
230221;0000;9;;;
230222;0000;8;;;
230223;0000;9;;;
230224;0000;10;;;
230225;0000;11;;;
230226;0000;9;;;
230227;0000;6;;;
230228;0000;8;;;
230301;0000;;;;
230302;0000;8;;;
230303;0000;12;;;
230304;0000;16;;;
230305;0000;11;;;
230306;0000;14;;;
230307;0000;20;;;
230308;0000;16;;;
230309;0000;16;;;
230310;0000;22;;;
230311;0000;30;;;
230312;0000;11;;;
230313;0000;13;;;
230314;0000;16;;;
230315;0000;13;;;
230316;0000;24;;;
230317;0000;15;;;
230318;0000;24;;;
230319;0000;15;;;
230320;0000;27;;;
230321;0000;36;;;
230322;0000;13;;;
230323;0000;18;;;
230324;0000;16;;;
230325;0000;33;;;
230326;0000;14;;;
230327;0000;20;;;
230328;0000;36;;;
230329;0000;24;;;
230330;0000;47;;;
230331;0000;48;;;
